date,time,message
2017-08-28,11:05:00.427,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:00.428,upgrade progress 72%
2017-08-28,11:05:00.926,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:00.926,upgrade progress 72%
2017-08-28,11:05:02.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:02.935,upgrade progress 72%
2017-08-28,11:05:04.927,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:04.927,upgrade progress 72%
2017-08-28,11:05:06.929,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:06.929,upgrade progress 72%
2017-08-28,11:05:08.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:08.936,upgrade progress 72%
2017-08-28,11:05:10.935,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 98%"
2017-08-28,11:05:10.936,upgrade progress 72%
2017-08-28,11:05:12.444,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrade Completed. (code 0), progress: 100%"
2017-08-28,11:05:12.444,upgrade progress 72%
2017-08-28,11:05:14.442,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrade Completed. (code 0), progress: 100%"
2017-08-28,11:05:14.443,upgrade progress 72%
2017-08-28,11:05:15.483,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
2017-08-28,11:05:15.484,upgrade progress 72%
2017-08-28,11:05:17.480,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
2017-08-28,11:05:17.480,upgrade progress 72%
2017-08-28,11:05:19.480,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
2017-08-28,11:05:19.480,upgrade progress 72%
2017-08-28,11:05:21.484,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
2017-08-28,11:05:21.484,upgrade progress 72%
